216,,グリーンネット,鍋野菜セット　3～4人前 白菜・ねぎ・人参・水菜・えのき・しめじ,500g,280,398,118,29.65,3日,─,─,─,グリーンネット,,,216,381,228,121,68,4,1
217,,グリーンネット,カレーシチュー野菜セット,320g,140,200,60,30,3日,─,─,─,グリーンネット,⑤,,217,12,297,121,68,4,1
218,,北海道産他,金時豆,400g,300,427,127,29.74,─,─,─,333/100g,江口青果,,,218,135,297,242,68,4,1
219,,北海道産他,小豆,400g,300,427,127,29.74,─,─,─,339/100g,江口青果,,,218,135,297,242,68,4,1
220,,北海道産他,黒豆,400g,300,427,127,29.74,─,─,─,417/100g,江口青果,,,218,135,297,242,68,4,1
221,,,野菜・果物の指名買い,果物を箱で欲しい、掲載されていない野菜が欲しいなど,,,,,,,,,,,,221,381,297,121,68,4,1
222,,石川県産他,魚の指名買い,鯛・鯵・鯖・はちめなどサイズや数量、頭を取る・中出し処理するなど,,,,,,─,─,─,竹本商店,①,,222,12,366,121,68,4,1
223,,石川県産他,お魚ｾｯﾄ　煮物・汁物用（中出し処理あり）,徳用(2～3人前),850,1048,198,18.89,当日,─,─,─,竹本商店,,,223,135,366,121,68,4,1
224,,石川県産他,お魚ｾｯﾄ　焼物用（中出し処理あり）,徳用(2～3人前),850,1048,198,18.89,当日,─,─,─,竹本商店,,,223,135,366,121,68,4,1
225,,石川県産他,お魚ｾｯﾄ　煮物・汁物用（中出し処理あり）,小(1～2人前),400,524,124,23.66,当日,─,─,─,竹本商店,,,225,258,366,121,68,4,1
226,,石川県産他,お魚ｾｯﾄ　焼物用（中出し処理あり）,小(1～2人前),400,524,124,23.66,当日,─,─,─,竹本商店,,,225,258,366,121,68,4,1
227,,竹本商店,寄せ鍋セット　,2～3人前,800,1180,380,32.2,当日,─,えび,─,竹本商店,,,227,381,366,121,68,4,1
228,,竹本商店,冷凍無頭ブラックタイガー８尾パック,約150g,320,437,117,26.77,加工日より３ヶ月,─,えび,82/100g,竹本商店,②,,228,12,435,121,68,4,1
229,,石川県産他,冷凍・ぶりの切り身,140g(2～3切),260,380,120,31.58,加工日より３ヶ月,─,─,257/100g,竹本商店,,,229,135,435,121,68,4,1
230,,アラスカ・北海道産他,冷凍・鮭の切り身,100g*2切,250,370,120,32.43,加工日より３ヶ月,─,─,133/100g,竹本商店,,,230,258,435,121,68,4,1
231,,竹本商店,冷凍・つぼぬきいか,1ﾊﾟｲ,126.5,180,53.5,29.72,加工日より３ヶ月,─,─,88/100g,竹本商店,,,231,381,435,121,68,4,1
232,,石川県産他,たい　刺身パック,1人前,280,398,118,29.65,当日,─,─,142/100g,竹本商店,③,,232,12,504,121,68,4,1
233,,静岡県産他,冷凍・まぐろ刺身さく,200g,660,880,220,25,加工日より３ヶ月,─,─,106/100g,竹本商店,,,233,135,504,121,68,4,1
234,,石川県産他,冷凍・するめいか刺身,80g,240,332,92,27.71,加工日より３ヶ月,─,─,88/100g,竹本商店,,,234,258,504,121,68,4,1
235,,八葉水産,しめさば　,1枚,200,298,98,32.89,5日,─,─,339/100g,イケウチ,,,235,381,504,121,68,4,1
236,,岡田水産,子持ちからふとししゃも,10尾,140,218,78,35.78,5日,─,─,177/100g,七尾魚市場,④,,236,12,573,121,68,4,1
237,,番井商店,一味ふぐ,5枚,310,438,128,29.22,5日,─,─,84/100g,イケウチ,,,237,135,573,121,68,4,1
238,,島倉水産,いかみりん　小,1ﾊﾟｲ,150,218,68,31.19,4日,─,小麦,─,竹本商店,,,238,258,573,121,68,4,1
239,,荒与商店,いわし糠漬(袋入り),2尾,220,322,102,31.68,60日,─,─,─,七尾魚市場,,,239,381,573,121,68,4,1
240,,カネク水産,天日乾燥しらす干し,38g,100.7,189,88.3,46.72,解凍日から6日,─,─,206/100g,七尾魚市場,⑤,パック6.8円含める,240,12,640,121,68,4,1
241,,マルイチ,辛子明太子　無色(ロシア産),90g,230,358,128,35.75,8日,─,─,126/100g,イケウチ,,,241,135,640,121,68,4,1
242,,ヤマヒコ,生わかめ　韓国産,300g,95,138,43,31.16,60日,─,─,11/100g,カナカン日配,,,242,258,640,121,68,4,1
243,,山忠食品工業,味付もずく　三杯酢,70g*3,90,132,42,31.82,30日,─,小麦,24/1個,全日本食品,,,243,381,640,121,68,4,1
